14,-2.218151,0.085419,1.200000,0.406398,-1.105190,-0.283631,1.249607,-0.572023,-0.280361,1.332098,-0.260586,-0.152176,1.422635,0.226513,-0.180585,1.402378,0.575246,-0.346808,1.311905,1.201530,-0.416519,1.250954,0.885832,4.748892,-8.336106,5.288447,-1.232266,8.970409,-18.311779,10.639693,-1.447248,-0.253817,3.138693,-5.996925,2.579686,0.286800,1.240917
14,-2.215547,0.089638,1.200000,0.364495,-1.105190,-0.283631,1.249607,-0.572023,-0.280361,1.332098,-0.260586,-0.152176,1.422635,0.226513,-0.180585,1.402378,0.575246,-0.346808,1.311905,1.201530,-0.416519,1.250954,0.885832,4.748892,-8.336106,5.288447,-1.232266,8.970409,-18.311779,10.639693,-1.447248,-0.253817,3.138693,-5.996925,2.579686,0.286800,1.240917
14,-2.212220,0.072497,1.200000,0.360509,-1.105190,-0.283631,1.249607,-0.572023,-0.280361,1.332098,-0.260586,-0.152176,1.422635,0.226513,-0.180585,1.402378,0.575246,-0.346808,1.311905,1.201530,-0.416519,1.250954,0.885832,4.748892,-8.336106,5.288447,-1.232266,8.970409,-18.311779,10.639693,-1.447248,-0.253817,3.138693,-5.996925,2.579686,0.286800,1.240917
15,-2.362382,0.820453,1.200000,0.467992,-0.895316,-0.710621,1.590828,-0.513429,-0.493907,1.517507,-0.268878,-0.204416,1.466118,0.193560,-0.220665,1.503032,0.507389,-0.495392,1.624200,1.052954,-0.657537,1.835448,1.421501,1.977017,-4.847872,3.617651,-0.982758,11.429121,-22.338372,10.787742,0.190060,-0.721771,0.572090,-0.254166,0.602468,-0.641203,1.606485
15,-2.367510,0.810192,1.200000,0.470310,-0.895316,-0.710621,1.590828,-0.513429,-0.493907,1.517507,-0.268878,-0.204416,1.466118,0.193560,-0.220665,1.503032,0.507389,-0.495392,1.624200,1.052954,-0.657537,1.835448,1.421501,1.977017,-4.847872,3.617651,-0.982758,11.429121,-22.338372,10.787742,0.190060,-0.721771,0.572090,-0.254166,0.602468,-0.641203,1.606485
15,-2.372659,0.806884,1.200000,0.483075,-0.895316,-0.710621,1.590828,-0.513429,-0.493907,1.517507,-0.268878,-0.204416,1.466118,0.193560,-0.220665,1.503032,0.507389,-0.495392,1.624200,1.052954,-0.657537,1.835448,1.421501,1.977017,-4.847872,3.617651,-0.982758,11.429121,-22.338372,10.787742,0.190060,-0.721771,0.572090,-0.254166,0.602468,-0.641203,1.606485
15,-2.344595,0.809478,1.200000,0.466399,-0.895316,-0.710621,1.590828,-0.513429,-0.493907,1.517507,-0.268878,-0.204416,1.466118,0.193560,-0.220665,1.503032,0.507389,-0.495392,1.624200,1.052954,-0.657537,1.835448,1.421501,1.977017,-4.847872,3.617651,-0.982758,11.429121,-22.338372,10.787742,0.190060,-0.721771,0.572090,-0.254166,0.602468,-0.641203,1.606485
15,-2.356546,0.814276,1.200000,0.465687,-0.895316,-0.710621,1.590828,-0.513429,-0.493907,1.517507,-0.268878,-0.204416,1.466118,0.193560,-0.220665,1.503032,0.507389,-0.495392,1.624200,1.052954,-0.657537,1.835448,1.421501,1.977017,-4.847872,3.617651,-0.982758,11.429121,-22.338372,10.787742,0.190060,-0.721771,0.572090,-0.254166,0.602468,-0.641203,1.606485
17,-1.031550,-2.197345,1.200000,0.511155,-0.929653,-0.767897,1.694045,-0.523038,-0.525840,1.588082,-0.267128,-0.217051,1.507912,0.211032,-0.324320,1.510006,0.527648,-0.744017,1.600314,1.067753,-1.154016,1.729764,1.006016,2.874877,-5.565477,3.906234,-1.023876,10.829093,-22.403067,10.765854,0.383522,-0.783868,-0.537323,1.248997,0.168524,-0.838349,1.714879
17,-1.031149,-2.208224,1.200000,0.504115,-0.929653,-0.767897,1.694045,-0.523038,-0.525840,1.588082,-0.267128,-0.217051,1.507912,0.211032,-0.324320,1.510006,0.527648,-0.744017,1.600314,1.067753,-1.154016,1.729764,1.006016,2.874877,-5.565477,3.906234,-1.023876,10.829093,-22.403067,10.765854,0.383522,-0.783868,-0.537323,1.248997,0.168524,-0.838349,1.714879
17,-1.030786,-2.197500,1.200000,0.504683,-0.929653,-0.767897,1.694045,-0.523038,-0.525840,1.588082,-0.267128,-0.217051,1.507912,0.211032,-0.324320,1.510006,0.527648,-0.744017,1.600314,1.067753,-1.154016,1.729764,1.006016,2.874877,-5.565477,3.906234,-1.023876,10.829093,-22.403067,10.765854,0.383522,-0.783868,-0.537323,1.248997,0.168524,-0.838349,1.714879
